Date,Category,Sales,Quantity
2024-04-30 07:00:00,Electronics,264,10
2024-04-30 08:00:00,Grocery,977,26
2024-04-30 09:00:00,Grocery,1417,20
2024-04-30 10:00:00,Sports,1642,44
2024-04-30 11:00:00,Home,177,9
2024-04-30 12:00:00,Electronics,1557,15
2024-04-30 13:00:00,Sports,1700,9
2024-04-30 14:00:00,Sports,713,7
2024-04-30 15:00:00,Electronics,968,26
2024-04-30 16:00:00,Electronics,911,24
2024-04-30 17:00:00,Grocery,1922,12
2024-04-30 18:00:00,Home,1806,20
2024-04-30 19:00:00,Home,1200,14
2024-04-30 20:00:00,Electronics,1171,22
2024-04-30 21:00:00,Fashion,866,16
2024-04-30 22:00:00,Sports,181,29
2024-04-30 23:00:00,Sports,1844,32
2024-05-01 00:00:00,Electronics,308,19
2024-05-01 01:00:00,Fashion,1568,35
2024-05-01 02:00:00,Grocery,1719,43
2024-05-01 03:00:00,Electronics,621,32
2024-05-01 04:00:00,Electronics,1152,20
2024-05-01 05:00:00,Sports,1427,40
2024-05-01 06:00:00,Electronics,1093,20
2024-05-01 07:00:00,Electronics,564,8
2024-05-01 08:00:00,Electronics,1625,35
2024-05-01 09:00:00,Sports,1569,42
2024-05-01 10:00:00,Grocery,727,13
2024-05-01 11:00:00,Grocery,1613,41
2024-05-01 12:00:00,Electronics,880,6
2024-05-01 13:00:00,Sports,1551,47
2024-05-01 14:00:00,Grocery,658,16
2024-05-01 15:00:00,Grocery,1482,5
2024-05-01 16:00:00,Grocery,1059,45
2024-05-01 17:00:00,Sports,190,34
2024-05-01 18:00:00,Sports,1176,6
2024-05-01 19:00:00,Electronics,1853,33
2024-05-01 20:00:00,Home,959,15
2024-05-01 21:00:00,Grocery,1712,15
2024-05-01 22:00:00,Home,1327,14
2024-05-01 23:00:00,Sports,655,39
2024-05-02 00:00:00,Sports,255,5
2024-05-02 01:00:00,Sports,101,26
2024-05-02 02:00:00,Home,1480,48
2024-05-02 03:00:00,Sports,924,17
2024-05-02 04:00:00,Electronics,1692,43
2024-05-02 05:00:00,Sports,901,47
2024-05-02 06:00:00,Fashion,1082,16
2024-05-02 07:00:00,Home,1181,35
2024-05-02 08:00:00,Fashion,1377,38
2024-05-02 09:00:00,Sports,1303,23
2024-05-02 10:00:00,Electronics,592,13
2024-05-02 11:00:00,Grocery,768,33
2024-05-02 12:00:00,Sports,1158,29
2024-05-02 13:00:00,Electronics,174,46
2024-05-02 14:00:00,Home,1043,34
2024-05-02 15:00:00,Fashion,1412,34
2024-05-02 16:00:00,Fashion,470,27
2024-05-02 17:00:00,Fashion,686,15
2024-05-02 18:00:00,Home,428,9
2024-05-02 19:00:00,Electronics,689,26
2024-05-02 20:00:00,Home,1890,3
2024-05-02 21:00:00,Fashion,876,36
2024-05-02 22:00:00,Sports,403,47
2024-05-02 23:00:00,Grocery,678,5
2024-05-03 00:00:00,Home,320,20
2024-05-03 01:00:00,Home,1078,20
2024-05-03 02:00:00,Electronics,1287,5
2024-05-03 03:00:00,Electronics,1603,10
2024-05-03 04:00:00,Home,1578,16
2024-05-03 05:00:00,Fashion,474,25
2024-05-03 06:00:00,Grocery,1343,44
2024-05-03 07:00:00,Electronics,1807,25
2024-05-03 08:00:00,Fashion,1377,30
2024-05-03 09:00:00,Sports,1845,14
2024-05-03 10:00:00,Electronics,287,22
2024-05-03 11:00:00,Fashion,1314,43
2024-05-03 12:00:00,Fashion,1512,28
2024-05-03 13:00:00,Grocery,1338,30
2024-05-03 14:00:00,Grocery,1498,19
2024-05-03 15:00:00,Sports,1209,38
2024-05-03 16:00:00,Fashion,573,42
2024-05-03 17:00:00,Fashion,1741,20
2024-05-03 18:00:00,Grocery,943,35
2024-05-03 19:00:00,Electronics,1931,22
2024-05-03 20:00:00,Electronics,630,15
2024-05-03 21:00:00,Home,1170,11
2024-05-03 22:00:00,Grocery,1188,34
2024-05-03 23:00:00,Home,1062,24
2024-05-04 00:00:00,Grocery,574,6
2024-05-04 01:00:00,Sports,1269,17
2024-05-04 02:00:00,Fashion,1045,28
2024-05-04 03:00:00,Sports,1921,31
2024-05-04 04:00:00,Grocery,1505,36
2024-05-04 05:00:00,Fashion,1189,9
2024-05-04 06:00:00,Electronics,616,10
2024-05-04 07:00:00,Electronics,1216,21
2024-05-04 08:00:00,Home,1988,34
2024-05-04 09:00:00,Grocery,525,31
2024-05-04 10:00:00,Grocery,1591,29
2024-05-04 11:00:00,Electronics,1217,43
2024-05-04 12:00:00,Sports,1741,43
2024-05-04 13:00:00,Fashion,232,11
2024-05-04 14:00:00,Sports,1557,33
2024-05-04 15:00:00,Sports,1464,46
2024-05-04 16:00:00,Electronics,413,1
2024-05-04 17:00:00,Electronics,690,21
2024-05-04 18:00:00,Electronics,1335,23
2024-05-04 19:00:00,Home,1643,9
2024-05-04 20:00:00,Sports,1108,1
2024-05-04 21:00:00,Grocery,258,21
2024-05-04 22:00:00,Fashion,1391,22
2024-05-04 23:00:00,Home,760,4
2024-05-05 00:00:00,Grocery,1985,1
2024-05-05 01:00:00,Sports,1726,10
2024-05-05 02:00:00,Electronics,847,15
2024-05-05 03:00:00,Sports,1597,36
2024-05-05 04:00:00,Fashion,900,29
2024-05-05 05:00:00,Home,509,46
2024-05-05 06:00:00,Home,1597,5
2024-05-05 07:00:00,Fashion,1479,29
2024-05-05 08:00:00,Grocery,779,47
2024-05-05 09:00:00,Grocery,1316,47
2024-05-05 10:00:00,Home,1822,27
2024-05-05 11:00:00,Home,1394,25
2024-05-05 12:00:00,Electronics,213,16
2024-05-05 13:00:00,Grocery,996,16
2024-05-05 14:00:00,Fashion,1646,36
2024-05-05 15:00:00,Grocery,1178,25
2024-05-05 16:00:00,Electronics,1893,41
2024-05-05 17:00:00,Home,164,1
2024-05-05 18:00:00,Home,783,5
2024-05-05 19:00:00,Electronics,1395,41
2024-05-05 20:00:00,Fashion,1625,20
2024-05-05 21:00:00,Home,1785,5
2024-05-05 22:00:00,Sports,1485,36
2024-05-05 23:00:00,Home,245,29
2024-05-06 00:00:00,Sports,1042,48
2024-05-06 01:00:00,Electronics,1332,34
2024-05-06 02:00:00,Electronics,1409,48
2024-05-06 03:00:00,Home,1133,18
2024-05-06 04:00:00,Grocery,838,2
2024-05-06 05:00:00,Sports,285,16
2024-05-06 06:00:00,Fashion,1697,29
2024-05-06 07:00:00,Home,1720,33
2024-05-06 08:00:00,Fashion,1587,16
2024-05-06 09:00:00,Home,1257,35
2024-05-06 10:00:00,Grocery,934,47
2024-05-06 11:00:00,Grocery,908,43
2024-05-06 12:00:00,Grocery,270,42
2024-05-06 13:00:00,Grocery,312,17
2024-05-06 14:00:00,Electronics,1653,4
2024-05-06 15:00:00,Electronics,1949,49
2024-05-06 16:00:00,Sports,1625,4
2024-05-06 17:00:00,Fashion,1695,25
2024-05-06 18:00:00,Home,1723,33
2024-05-06 19:00:00,Home,126,14
2024-05-06 20:00:00,Electronics,1113,24
2024-05-06 21:00:00,Home,1191,11
2024-05-06 22:00:00,Electronics,889,25
2024-05-06 23:00:00,Sports,507,28
2024-05-07 00:00:00,Fashion,1675,7
2024-05-07 01:00:00,Sports,1232,49
2024-05-07 02:00:00,Grocery,173,36
2024-05-07 03:00:00,Grocery,677,10
2024-05-07 04:00:00,Grocery,779,49
2024-05-07 05:00:00,Sports,1385,36
2024-05-07 06:00:00,Home,1491,31
2024-05-07 07:00:00,Fashion,885,19
2024-05-07 08:00:00,Grocery,948,18
2024-05-07 09:00:00,Grocery,969,49
2024-05-07 10:00:00,Grocery,336,6
2024-05-07 11:00:00,Fashion,826,28
2024-05-07 12:00:00,Grocery,1489,7
2024-05-07 13:00:00,Fashion,1409,38
2024-05-07 14:00:00,Grocery,477,12
2024-05-07 15:00:00,Sports,760,41
2024-05-07 16:00:00,Sports,929,34
2024-05-07 17:00:00,Fashion,1005,25
2024-05-07 18:00:00,Sports,475,17
2024-05-07 19:00:00,Fashion,718,33
2024-05-07 20:00:00,Sports,752,23
2024-05-07 21:00:00,Sports,1199,9
2024-05-07 22:00:00,Fashion,1132,6
2024-05-07 23:00:00,Home,295,2
2024-05-08 00:00:00,Sports,906,38
2024-05-08 01:00:00,Grocery,1915,9
2024-05-08 02:00:00,Home,992,3
2024-05-08 03:00:00,Fashion,1753,16
2024-05-08 04:00:00,Home,1413,25
2024-05-08 05:00:00,Electronics,1184,24
2024-05-08 06:00:00,Electronics,1036,47
2024-05-08 07:00:00,Sports,1512,29
2024-05-08 08:00:00,Sports,946,44
2024-05-08 09:00:00,Grocery,917,40
2024-05-08 10:00:00,Home,1686,26
2024-05-08 11:00:00,Electronics,663,38
2024-05-08 12:00:00,Sports,733,35
2024-05-08 13:00:00,Home,778,23
2024-05-08 14:00:00,Sports,1117,4
2024-05-08 15:00:00,Sports,107,42
2024-05-08 16:00:00,Electronics,1492,14
2024-05-08 17:00:00,Electronics,1168,47
2024-05-08 18:00:00,Sports,443,39
2024-05-08 19:00:00,Fashion,1880,7
2024-05-08 20:00:00,Sports,895,8
2024-05-08 21:00:00,Sports,1498,42
2024-05-08 22:00:00,Grocery,1742,19
2024-05-08 23:00:00,Grocery,1150,2
2024-05-09 00:00:00,Grocery,1316,47
2024-05-09 01:00:00,Fashion,948,1
2024-05-09 02:00:00,Fashion,1480,42
2024-05-09 03:00:00,Sports,161,38
2024-05-09 04:00:00,Grocery,1185,13
2024-05-09 05:00:00,Fashion,521,42
2024-05-09 06:00:00,Electronics,1917,44
2024-05-09 07:00:00,Sports,732,24
2024-05-09 08:00:00,Home,891,32
2024-05-09 09:00:00,Sports,650,30
2024-05-09 10:00:00,Home,1503,6
2024-05-09 11:00:00,Grocery,1400,38
2024-05-09 12:00:00,Home,705,33
2024-05-09 13:00:00,Grocery,1554,44
2024-05-09 14:00:00,Electronics,1238,23
2024-05-09 15:00:00,Home,1811,10
2024-05-09 16:00:00,Sports,1244,46
2024-05-09 17:00:00,Grocery,624,15
2024-05-09 18:00:00,Sports,998,23
2024-05-09 19:00:00,Fashion,1539,36
2024-05-09 20:00:00,Grocery,262,1
2024-05-09 21:00:00,Home,886,8
2024-05-09 22:00:00,Grocery,1009,3
2024-05-09 23:00:00,Sports,1811,14
2024-05-10 00:00:00,Electronics,1081,17
2024-05-10 01:00:00,Grocery,1460,34
2024-05-10 02:00:00,Home,478,47
2024-05-10 03:00:00,Fashion,1447,6
2024-05-10 04:00:00,Electronics,272,5
2024-05-10 05:00:00,Fashion,1099,46
2024-05-10 06:00:00,Grocery,1910,41
2024-05-10 07:00:00,Sports,163,40
2024-05-10 08:00:00,Sports,1224,29
2024-05-10 09:00:00,Home,1445,35
2024-05-10 10:00:00,Sports,1074,18
2024-05-10 11:00:00,Electronics,165,40
2024-05-10 12:00:00,Sports,1966,48
2024-05-10 13:00:00,Home,1680,30
2024-05-10 14:00:00,Grocery,1722,15
2024-05-10 15:00:00,Grocery,557,15
2024-05-10 16:00:00,Sports,1702,16
2024-05-10 17:00:00,Fashion,552,33
2024-05-10 18:00:00,Grocery,1382,10
2024-05-10 19:00:00,Sports,1840,19
2024-05-10 20:00:00,Home,1549,37
2024-05-10 21:00:00,Sports,1078,3
2024-05-10 22:00:00,Grocery,277,36
2024-05-10 23:00:00,Home,379,4
2024-05-11 00:00:00,Sports,443,11
2024-05-11 01:00:00,Electronics,1140,41
2024-05-11 02:00:00,Home,395,33
2024-05-11 03:00:00,Electronics,301,28
2024-05-11 04:00:00,Fashion,1061,32
2024-05-11 05:00:00,Home,783,16
2024-05-11 06:00:00,Electronics,1897,9
2024-05-11 07:00:00,Grocery,1317,11
2024-05-11 08:00:00,Grocery,1272,6
2024-05-11 09:00:00,Fashion,474,49
2024-05-11 10:00:00,Home,134,27
2024-05-11 11:00:00,Home,1492,12
2024-05-11 12:00:00,Home,128,22
2024-05-11 13:00:00,Fashion,874,40
2024-05-11 14:00:00,Home,320,48
2024-05-11 15:00:00,Grocery,152,37
2024-05-11 16:00:00,Electronics,890,21
2024-05-11 17:00:00,Grocery,1476,33
2024-05-11 18:00:00,Grocery,1515,17
2024-05-11 19:00:00,Electronics,175,29
2024-05-11 20:00:00,Grocery,593,40
2024-05-11 21:00:00,Fashion,1811,10
2024-05-11 22:00:00,Electronics,1645,18
2024-05-11 23:00:00,Grocery,216,47
2024-05-12 00:00:00,Sports,379,13
2024-05-12 01:00:00,Grocery,1853,27
2024-05-12 02:00:00,Fashion,1298,10
2024-05-12 03:00:00,Home,845,32
2024-05-12 04:00:00,Grocery,1048,41
2024-05-12 05:00:00,Home,863,45
2024-05-12 06:00:00,Sports,394,3
2024-05-12 07:00:00,Grocery,1117,22
2024-05-12 08:00:00,Electronics,1574,27
2024-05-12 09:00:00,Home,1957,3
2024-05-12 10:00:00,Sports,1641,33
2024-05-12 11:00:00,Electronics,1144,2
2024-05-12 12:00:00,Electronics,1196,11
2024-05-12 13:00:00,Electronics,941,46
2024-05-12 14:00:00,Electronics,1159,10
2024-05-12 15:00:00,Grocery,1630,39
2024-05-12 16:00:00,Grocery,1356,33
2024-05-12 17:00:00,Grocery,1851,7
2024-05-12 18:00:00,Sports,596,15
2024-05-12 19:00:00,Sports,305,26
2024-05-12 20:00:00,Sports,525,11
2024-05-12 21:00:00,Fashion,143,38
2024-05-12 22:00:00,Sports,1214,27
2024-05-12 23:00:00,Grocery,1951,39
2024-05-13 00:00:00,Grocery,1593,7
2024-05-13 01:00:00,Fashion,704,1
2024-05-13 02:00:00,Fashion,1590,10
2024-05-13 03:00:00,Sports,1974,21
2024-05-13 04:00:00,Home,553,15
2024-05-13 05:00:00,Fashion,694,30
2024-05-13 06:00:00,Electronics,1456,30
2024-05-13 07:00:00,Grocery,606,8
2024-05-13 08:00:00,Electronics,893,24
2024-05-13 09:00:00,Grocery,1593,19
2024-05-13 10:00:00,Grocery,120,3
2024-05-13 11:00:00,Fashion,1351,15
2024-05-13 12:00:00,Fashion,1499,36
2024-05-13 13:00:00,Electronics,1253,6
2024-05-13 14:00:00,Grocery,1810,42
2024-05-13 15:00:00,Electronics,719,48
2024-05-13 16:00:00,Home,513,18
2024-05-13 17:00:00,Electronics,1918,38
2024-05-13 18:00:00,Sports,1194,19
2024-05-13 19:00:00,Electronics,1527,49
2024-05-13 20:00:00,Sports,1685,30
2024-05-13 21:00:00,Sports,1730,13
2024-05-13 22:00:00,Sports,1914,39
2024-05-13 23:00:00,Home,1520,12
2024-05-14 00:00:00,Electronics,436,34
2024-05-14 01:00:00,Electronics,1767,12
2024-05-14 02:00:00,Home,1628,44
2024-05-14 03:00:00,Grocery,1009,24
2024-05-14 04:00:00,Fashion,375,4
2024-05-14 05:00:00,Electronics,991,36
2024-05-14 06:00:00,Fashion,112,48
2024-05-14 07:00:00,Home,1126,14
2024-05-14 08:00:00,Grocery,1077,17
2024-05-14 09:00:00,Grocery,1347,49
2024-05-14 10:00:00,Grocery,1073,3
2024-05-14 11:00:00,Home,274,38
2024-05-14 12:00:00,Sports,1508,23
2024-05-14 13:00:00,Sports,1725,13
2024-05-14 14:00:00,Fashion,340,9
2024-05-14 15:00:00,Sports,646,21
2024-05-14 16:00:00,Sports,113,41
2024-05-14 17:00:00,Grocery,1318,8
2024-05-14 18:00:00,Grocery,1520,17
2024-05-14 19:00:00,Fashion,1554,16
2024-05-14 20:00:00,Electronics,1429,16
2024-05-14 21:00:00,Fashion,1457,28
2024-05-14 22:00:00,Fashion,824,16
2024-05-14 23:00:00,Home,1533,46
2024-05-15 00:00:00,Home,102,46
2024-05-15 01:00:00,Fashion,790,14
2024-05-15 02:00:00,Fashion,1675,46
2024-05-15 03:00:00,Fashion,1575,44
2024-05-15 04:00:00,Sports,1799,38
2024-05-15 05:00:00,Home,1942,20
2024-05-15 06:00:00,Fashion,846,45
2024-05-15 07:00:00,Grocery,868,48
2024-05-15 08:00:00,Grocery,971,41
2024-05-15 09:00:00,Sports,594,34
2024-05-15 10:00:00,Sports,516,29
2024-05-15 11:00:00,Electronics,1514,3
2024-05-15 12:00:00,Electronics,1496,10
2024-05-15 13:00:00,Electronics,727,20
2024-05-15 14:00:00,Sports,1175,2
2024-05-15 15:00:00,Sports,1499,27
2024-05-15 16:00:00,Sports,1518,32
2024-05-15 17:00:00,Grocery,1120,10
2024-05-15 18:00:00,Sports,241,40
2024-05-15 19:00:00,Grocery,1209,17
2024-05-15 20:00:00,Electronics,1587,33
2024-05-15 21:00:00,Electronics,145,6
2024-05-15 22:00:00,Electronics,943,39
2024-05-15 23:00:00,Fashion,1108,47
2024-05-16 00:00:00,Fashion,1361,18
2024-05-16 01:00:00,Home,109,9
2024-05-16 02:00:00,Home,763,8
2024-05-16 03:00:00,Home,672,25
2024-05-16 04:00:00,Fashion,1653,31
2024-05-16 05:00:00,Fashion,1721,42
2024-05-16 06:00:00,Home,748,4
2024-05-16 07:00:00,Home,1012,20
2024-05-16 08:00:00,Sports,1865,28
2024-05-16 09:00:00,Home,739,40
2024-05-16 10:00:00,Sports,715,1
2024-05-16 11:00:00,Grocery,797,40
2024-05-16 12:00:00,Fashion,1008,44
2024-05-16 13:00:00,Home,277,23
2024-05-16 14:00:00,Fashion,968,47
2024-05-16 15:00:00,Fashion,1129,13
2024-05-16 16:00:00,Fashion,952,16
2024-05-16 17:00:00,Grocery,406,26
2024-05-16 18:00:00,Electronics,647,31
2024-05-16 19:00:00,Home,426,1
2024-05-16 20:00:00,Electronics,1479,17
2024-05-16 21:00:00,Electronics,1916,16
2024-05-16 22:00:00,Electronics,494,37
2024-05-16 23:00:00,Fashion,399,10
2024-05-17 00:00:00,Sports,1649,38
2024-05-17 01:00:00,Fashion,848,44
2024-05-17 02:00:00,Fashion,384,31
2024-05-17 03:00:00,Electronics,429,10
2024-05-17 04:00:00,Fashion,149,49
2024-05-17 05:00:00,Electronics,872,34
2024-05-17 06:00:00,Sports,1745,6
2024-05-17 07:00:00,Home,1832,28
2024-05-17 08:00:00,Electronics,477,28
2024-05-17 09:00:00,Sports,1887,13
2024-05-17 10:00:00,Home,1723,41
2024-05-17 11:00:00,Grocery,1099,12
2024-05-17 12:00:00,Electronics,1948,40
2024-05-17 13:00:00,Electronics,1661,2
2024-05-17 14:00:00,Grocery,873,8
2024-05-17 15:00:00,Grocery,1267,42
2024-05-17 16:00:00,Electronics,1183,9
2024-05-17 17:00:00,Grocery,967,8
2024-05-17 18:00:00,Fashion,1903,3
2024-05-17 19:00:00,Home,1198,9
2024-05-17 20:00:00,Home,102,13
2024-05-17 21:00:00,Home,1698,9
2024-05-17 22:00:00,Fashion,847,31
2024-05-17 23:00:00,Grocery,1571,25
2024-05-18 00:00:00,Sports,1864,44
2024-05-18 01:00:00,Grocery,374,45
2024-05-18 02:00:00,Electronics,1653,8
2024-05-18 03:00:00,Home,1715,47
2024-05-18 04:00:00,Grocery,314,31
2024-05-18 05:00:00,Sports,1806,45
2024-05-18 06:00:00,Electronics,1608,45
2024-05-18 07:00:00,Fashion,428,31
2024-05-18 08:00:00,Fashion,354,17
2024-05-18 09:00:00,Sports,1510,47
2024-05-18 10:00:00,Electronics,225,19
2024-05-18 11:00:00,Home,866,3
2024-05-18 12:00:00,Grocery,1707,46
2024-05-18 13:00:00,Electronics,1673,30
2024-05-18 14:00:00,Fashion,1447,10
2024-05-18 15:00:00,Sports,1327,49
2024-05-18 16:00:00,Sports,1295,29
2024-05-18 17:00:00,Grocery,1858,40
2024-05-18 18:00:00,Sports,316,18
2024-05-18 19:00:00,Sports,1368,12
2024-05-18 20:00:00,Electronics,1459,49
2024-05-18 21:00:00,Home,1826,23
2024-05-18 22:00:00,Grocery,1421,11
2024-05-18 23:00:00,Electronics,931,9
2024-05-19 00:00:00,Home,281,24
2024-05-19 01:00:00,Electronics,433,25
2024-05-19 02:00:00,Electronics,610,25
2024-05-19 03:00:00,Sports,482,47
2024-05-19 04:00:00,Home,1840,9
2024-05-19 05:00:00,Grocery,1996,12
2024-05-19 06:00:00,Grocery,1322,11
2024-05-19 07:00:00,Home,431,49
2024-05-19 08:00:00,Sports,1288,38
2024-05-19 09:00:00,Fashion,1365,28
2024-05-19 10:00:00,Electronics,999,8
2024-05-19 11:00:00,Sports,741,10
2024-05-19 12:00:00,Home,1350,25
2024-05-19 13:00:00,Electronics,733,47
2024-05-19 14:00:00,Grocery,1679,36
2024-05-19 15:00:00,Fashion,550,43
2024-05-19 16:00:00,Grocery,295,9
2024-05-19 17:00:00,Home,1993,41
2024-05-19 18:00:00,Electronics,1327,8
2024-05-19 19:00:00,Home,557,3
2024-05-19 20:00:00,Electronics,929,18
2024-05-19 21:00:00,Sports,356,46
2024-05-19 22:00:00,Fashion,1652,35
2024-05-19 23:00:00,Sports,1395,17
2024-05-20 00:00:00,Sports,108,36
2024-05-20 01:00:00,Home,860,28
2024-05-20 02:00:00,Fashion,1048,15
2024-05-20 03:00:00,Electronics,1324,19
2024-05-20 04:00:00,Electronics,1182,22
2024-05-20 05:00:00,Grocery,986,6
2024-05-20 06:00:00,Electronics,492,47
2024-05-20 07:00:00,Home,1775,7
2024-05-20 08:00:00,Sports,1242,44
2024-05-20 09:00:00,Sports,1676,48
2024-05-20 10:00:00,Sports,498,9
2024-05-20 11:00:00,Fashion,1957,20
2024-05-20 12:00:00,Electronics,430,37
2024-05-20 13:00:00,Home,1390,11
2024-05-20 14:00:00,Fashion,1643,2
2024-05-20 15:00:00,Grocery,1818,22
2024-05-20 16:00:00,Home,579,48
2024-05-20 17:00:00,Home,233,36
2024-05-20 18:00:00,Home,1816,5
2024-05-20 19:00:00,Sports,1015,7
2024-05-20 20:00:00,Home,1034,6
2024-05-20 21:00:00,Electronics,454,22
2024-05-20 22:00:00,Home,683,10
2024-05-20 23:00:00,Sports,1621,46
2024-05-21 00:00:00,Home,724,40
2024-05-21 01:00:00,Grocery,1230,46
2024-05-21 02:00:00,Grocery,389,46
2024-05-21 03:00:00,Sports,924,20
2024-05-21 04:00:00,Electronics,728,28
2024-05-21 05:00:00,Electronics,1118,23
2024-05-21 06:00:00,Fashion,731,35
2024-05-21 07:00:00,Sports,1270,1
2024-05-21 08:00:00,Home,426,29
2024-05-21 09:00:00,Sports,1538,9
2024-05-21 10:00:00,Fashion,309,9
2024-05-21 11:00:00,Sports,1419,22
2024-05-21 12:00:00,Sports,1521,2
2024-05-21 13:00:00,Fashion,1226,16
2024-05-21 14:00:00,Electronics,735,40
2024-05-21 15:00:00,Home,1880,6
2024-05-21 16:00:00,Fashion,1631,13
2024-05-21 17:00:00,Grocery,967,33
2024-05-21 18:00:00,Electronics,1332,19
2024-05-21 19:00:00,Grocery,527,15
2024-05-21 20:00:00,Electronics,492,33
2024-05-21 21:00:00,Home,925,10
2024-05-21 22:00:00,Home,1015,1
2024-05-21 23:00:00,Sports,1232,12
2024-05-22 00:00:00,Grocery,447,43
2024-05-22 01:00:00,Electronics,149,29
2024-05-22 02:00:00,Home,1015,17
2024-05-22 03:00:00,Fashion,1228,4
2024-05-22 04:00:00,Home,1543,29
2024-05-22 05:00:00,Fashion,1496,7
2024-05-22 06:00:00,Electronics,1150,44
2024-05-22 07:00:00,Home,1067,13
2024-05-22 08:00:00,Home,899,5
2024-05-22 09:00:00,Electronics,1892,6
2024-05-22 10:00:00,Home,1396,34
2024-05-22 11:00:00,Fashion,1116,7
2024-05-22 12:00:00,Home,748,46
2024-05-22 13:00:00,Grocery,1463,28
2024-05-22 14:00:00,Sports,400,46
2024-05-22 15:00:00,Fashion,1603,10
2024-05-22 16:00:00,Grocery,1957,4
2024-05-22 17:00:00,Electronics,1667,3
2024-05-22 18:00:00,Fashion,1680,25
2024-05-22 19:00:00,Sports,1388,23
2024-05-22 20:00:00,Sports,1665,27
2024-05-22 21:00:00,Electronics,1719,14
2024-05-22 22:00:00,Electronics,265,38
2024-05-22 23:00:00,Fashion,415,32
2024-05-23 00:00:00,Home,100,23
2024-05-23 01:00:00,Electronics,1119,47
2024-05-23 02:00:00,Home,1884,40
2024-05-23 03:00:00,Grocery,1384,37
2024-05-23 04:00:00,Sports,162,3
2024-05-23 05:00:00,Home,582,35
2024-05-23 06:00:00,Sports,1799,13
2024-05-23 07:00:00,Home,1444,34
2024-05-23 08:00:00,Grocery,1969,24
2024-05-23 09:00:00,Electronics,1324,1
2024-05-23 10:00:00,Grocery,321,12
2024-05-23 11:00:00,Electronics,251,8
2024-05-23 12:00:00,Electronics,743,19
2024-05-23 13:00:00,Sports,725,9
2024-05-23 14:00:00,Grocery,1585,28
2024-05-23 15:00:00,Home,316,14
2024-05-23 16:00:00,Grocery,295,27
2024-05-23 17:00:00,Sports,1916,18
2024-05-23 18:00:00,Electronics,1325,42
2024-05-23 19:00:00,Sports,1094,41
2024-05-23 20:00:00,Fashion,1114,6
2024-05-23 21:00:00,Fashion,746,33
2024-05-23 22:00:00,Home,1357,37
2024-05-23 23:00:00,Sports,1264,42
2024-05-24 00:00:00,Home,807,25
2024-05-24 01:00:00,Home,1621,13
2024-05-24 02:00:00,Fashion,1678,23
2024-05-24 03:00:00,Home,1180,36
2024-05-24 04:00:00,Fashion,1627,33
2024-05-24 05:00:00,Electronics,1265,21
2024-05-24 06:00:00,Sports,821,34
2024-05-24 07:00:00,Home,1707,36
2024-05-24 08:00:00,Fashion,1859,17
2024-05-24 09:00:00,Grocery,1662,10
2024-05-24 10:00:00,Home,739,23
2024-05-24 11:00:00,Electronics,205,44
2024-05-24 12:00:00,Electronics,264,2
2024-05-24 13:00:00,Grocery,314,35
2024-05-24 14:00:00,Fashion,1194,14
2024-05-24 15:00:00,Home,1839,47
2024-05-24 16:00:00,Fashion,1788,45
2024-05-24 17:00:00,Electronics,1702,41
2024-05-24 18:00:00,Fashion,189,2
2024-05-24 19:00:00,Electronics,1895,19
2024-05-24 20:00:00,Fashion,973,16
2024-05-24 21:00:00,Grocery,1351,43
2024-05-24 22:00:00,Sports,1202,44
2024-05-24 23:00:00,Grocery,707,25
2024-05-25 00:00:00,Grocery,448,1
2024-05-25 01:00:00,Sports,1965,2
2024-05-25 02:00:00,Sports,993,48
2024-05-25 03:00:00,Home,345,27
2024-05-25 04:00:00,Home,371,2
2024-05-25 05:00:00,Grocery,502,30
2024-05-25 06:00:00,Grocery,1792,10
2024-05-25 07:00:00,Electronics,1239,19
2024-05-25 08:00:00,Electronics,1558,42
2024-05-25 09:00:00,Home,1653,16
2024-05-25 10:00:00,Home,1565,13
2024-05-25 11:00:00,Electronics,1295,48
2024-05-25 12:00:00,Electronics,1139,8
2024-05-25 13:00:00,Fashion,1060,31
2024-05-25 14:00:00,Fashion,1875,45
2024-05-25 15:00:00,Electronics,997,25
2024-05-25 16:00:00,Fashion,1179,39
2024-05-25 17:00:00,Sports,1714,21
2024-05-25 18:00:00,Home,1226,38
2024-05-25 19:00:00,Home,383,41
2024-05-25 20:00:00,Electronics,1828,29
2024-05-25 21:00:00,Grocery,616,6
2024-05-25 22:00:00,Electronics,717,18
2024-05-25 23:00:00,Fashion,1401,49
2024-05-26 00:00:00,Grocery,711,44
2024-05-26 01:00:00,Fashion,849,35
2024-05-26 02:00:00,Sports,1392,27
2024-05-26 03:00:00,Fashion,1956,5
2024-05-26 04:00:00,Sports,499,7
2024-05-26 05:00:00,Sports,1626,10
2024-05-26 06:00:00,Fashion,185,10
2024-05-26 07:00:00,Fashion,419,28
2024-05-26 08:00:00,Sports,1155,36
2024-05-26 09:00:00,Grocery,435,10
2024-05-26 10:00:00,Sports,150,35
2024-05-26 11:00:00,Home,1202,35
2024-05-26 12:00:00,Sports,1821,37
2024-05-26 13:00:00,Grocery,273,48
2024-05-26 14:00:00,Home,1741,20
2024-05-26 15:00:00,Electronics,600,13
2024-05-26 16:00:00,Electronics,1698,11
2024-05-26 17:00:00,Grocery,175,45
