Date,Region,Sales,Quantity
2024-06-02 07:00:00,North,417,14
2024-06-02 08:00:00,North,243,13
2024-06-02 09:00:00,West,483,3
2024-06-02 10:00:00,East,315,4
2024-06-02 11:00:00,South,460,15
2024-06-02 12:00:00,West,423,15
2024-06-02 13:00:00,South,114,13
2024-06-02 14:00:00,North,316,9
2024-06-02 15:00:00,South,591,10
2024-06-02 16:00:00,South,646,12
2024-06-02 17:00:00,West,282,14
2024-06-02 18:00:00,South,369,1
2024-06-02 19:00:00,West,566,14
2024-06-02 20:00:00,North,969,14
2024-06-02 21:00:00,West,711,8
2024-06-02 22:00:00,West,618,16
2024-06-02 23:00:00,East,641,14
2024-06-03 00:00:00,South,566,1
2024-06-03 01:00:00,North,404,16
2024-06-03 02:00:00,West,243,18
2024-06-03 03:00:00,North,210,7
2024-06-03 04:00:00,East,331,15
2024-06-03 05:00:00,South,790,17
2024-06-03 06:00:00,West,683,19
2024-06-03 07:00:00,South,821,13
2024-06-03 08:00:00,East,831,9
2024-06-03 09:00:00,East,691,15
2024-06-03 10:00:00,North,599,3
2024-06-03 11:00:00,West,694,1
2024-06-03 12:00:00,North,653,16
2024-06-03 13:00:00,East,372,8
2024-06-03 14:00:00,South,802,13
2024-06-03 15:00:00,North,272,8
2024-06-03 16:00:00,North,106,17
2024-06-03 17:00:00,South,254,14
2024-06-03 18:00:00,North,621,7
2024-06-03 19:00:00,South,645,15
2024-06-03 20:00:00,West,647,16
2024-06-03 21:00:00,South,617,19
2024-06-03 22:00:00,West,314,6
2024-06-03 23:00:00,South,233,1
2024-06-04 00:00:00,East,384,12
2024-06-04 01:00:00,East,225,18
2024-06-04 02:00:00,West,538,16
2024-06-04 03:00:00,West,948,12
2024-06-04 04:00:00,East,785,13
2024-06-04 05:00:00,West,251,8
2024-06-04 06:00:00,South,430,1
2024-06-04 07:00:00,South,637,7
2024-06-04 08:00:00,East,482,15
2024-06-04 09:00:00,North,214,13
2024-06-04 10:00:00,South,993,13
2024-06-04 11:00:00,West,581,9
2024-06-04 12:00:00,North,383,15
2024-06-04 13:00:00,North,998,4
2024-06-04 14:00:00,South,174,13
2024-06-04 15:00:00,South,265,12
2024-06-04 16:00:00,North,288,5
2024-06-04 17:00:00,North,177,7
2024-06-04 18:00:00,East,701,8
2024-06-04 19:00:00,West,787,5
2024-06-04 20:00:00,East,120,9
2024-06-04 21:00:00,South,665,14
2024-06-04 22:00:00,East,283,12
2024-06-04 23:00:00,East,970,4
2024-06-05 00:00:00,East,321,8
2024-06-05 01:00:00,East,926,17
2024-06-05 02:00:00,West,427,8
2024-06-05 03:00:00,West,278,1
2024-06-05 04:00:00,North,887,2
2024-06-05 05:00:00,South,211,4
2024-06-05 06:00:00,East,835,1
2024-06-05 07:00:00,North,825,7
2024-06-05 08:00:00,North,158,1
2024-06-05 09:00:00,North,426,9
2024-06-05 10:00:00,West,720,3
2024-06-05 11:00:00,East,996,12
2024-06-05 12:00:00,East,768,19
2024-06-05 13:00:00,South,290,15
2024-06-05 14:00:00,East,299,16
2024-06-05 15:00:00,East,411,10
2024-06-05 16:00:00,North,807,6
2024-06-05 17:00:00,South,134,17
2024-06-05 18:00:00,East,478,17
2024-06-05 19:00:00,West,486,19
2024-06-05 20:00:00,East,857,18
2024-06-05 21:00:00,North,336,11
2024-06-05 22:00:00,West,715,7
2024-06-05 23:00:00,North,618,10
2024-06-06 00:00:00,East,382,7
2024-06-06 01:00:00,West,100,5
2024-06-06 02:00:00,South,830,12
2024-06-06 03:00:00,South,563,16
2024-06-06 04:00:00,West,329,18
2024-06-06 05:00:00,West,271,3
2024-06-06 06:00:00,North,186,15
2024-06-06 07:00:00,West,652,5
2024-06-06 08:00:00,North,222,13
2024-06-06 09:00:00,East,942,19
2024-06-06 10:00:00,North,397,12
2024-06-06 11:00:00,West,984,5
2024-06-06 12:00:00,West,789,6
2024-06-06 13:00:00,East,674,7
2024-06-06 14:00:00,West,583,10
2024-06-06 15:00:00,West,264,16
2024-06-06 16:00:00,South,798,8
2024-06-06 17:00:00,South,482,9
2024-06-06 18:00:00,East,308,4
2024-06-06 19:00:00,North,838,8
2024-06-06 20:00:00,South,531,7
2024-06-06 21:00:00,North,488,15
2024-06-06 22:00:00,West,659,3
2024-06-06 23:00:00,South,323,17
2024-06-07 00:00:00,East,102,11
2024-06-07 01:00:00,East,471,9
2024-06-07 02:00:00,East,786,5
2024-06-07 03:00:00,South,545,10
2024-06-07 04:00:00,North,710,15
2024-06-07 05:00:00,West,215,14
2024-06-07 06:00:00,North,369,4
2024-06-07 07:00:00,North,546,2
2024-06-07 08:00:00,West,467,12
2024-06-07 09:00:00,West,352,1
2024-06-07 10:00:00,South,416,5
2024-06-07 11:00:00,South,514,6
2024-06-07 12:00:00,South,194,11
2024-06-07 13:00:00,South,884,8
2024-06-07 14:00:00,South,991,7
2024-06-07 15:00:00,West,123,4
2024-06-07 16:00:00,North,727,6
2024-06-07 17:00:00,South,762,16
2024-06-07 18:00:00,South,949,15
2024-06-07 19:00:00,North,149,14
2024-06-07 20:00:00,South,601,12
2024-06-07 21:00:00,North,817,12
2024-06-07 22:00:00,North,597,16
2024-06-07 23:00:00,West,434,15
2024-06-08 00:00:00,East,178,13
2024-06-08 01:00:00,West,681,11
2024-06-08 02:00:00,East,126,17
2024-06-08 03:00:00,East,370,15
2024-06-08 04:00:00,East,661,14
2024-06-08 05:00:00,South,903,10
2024-06-08 06:00:00,West,346,12
2024-06-08 07:00:00,East,875,16
2024-06-08 08:00:00,North,690,15
2024-06-08 09:00:00,South,486,10
2024-06-08 10:00:00,West,801,4
2024-06-08 11:00:00,East,658,9
2024-06-08 12:00:00,North,460,9
2024-06-08 13:00:00,West,965,11
2024-06-08 14:00:00,West,587,11
2024-06-08 15:00:00,South,451,7
2024-06-08 16:00:00,West,800,10
2024-06-08 17:00:00,South,355,4
2024-06-08 18:00:00,East,321,5
2024-06-08 19:00:00,South,983,5
2024-06-08 20:00:00,North,852,11
2024-06-08 21:00:00,South,880,9
2024-06-08 22:00:00,North,100,16
2024-06-08 23:00:00,South,645,9
2024-06-09 00:00:00,West,545,4
2024-06-09 01:00:00,East,178,2
2024-06-09 02:00:00,North,335,14
2024-06-09 03:00:00,South,433,3
2024-06-09 04:00:00,South,988,18
2024-06-09 05:00:00,South,448,6
2024-06-09 06:00:00,West,197,11
2024-06-09 07:00:00,West,181,18
2024-06-09 08:00:00,North,601,12
2024-06-09 09:00:00,North,576,5
2024-06-09 10:00:00,West,803,9
2024-06-09 11:00:00,North,864,18
2024-06-09 12:00:00,East,649,19
2024-06-09 13:00:00,East,113,3
2024-06-09 14:00:00,West,491,9
2024-06-09 15:00:00,North,446,4
2024-06-09 16:00:00,South,409,17
2024-06-09 17:00:00,East,485,17
2024-06-09 18:00:00,West,308,2
2024-06-09 19:00:00,North,456,9
2024-06-09 20:00:00,West,700,9
2024-06-09 21:00:00,South,667,5
2024-06-09 22:00:00,East,193,15
2024-06-09 23:00:00,West,192,15
2024-06-10 00:00:00,West,439,3
2024-06-10 01:00:00,West,696,19
2024-06-10 02:00:00,South,544,3
2024-06-10 03:00:00,West,856,6
2024-06-10 04:00:00,South,121,4
2024-06-10 05:00:00,South,390,13
2024-06-10 06:00:00,South,584,13
2024-06-10 07:00:00,East,883,11
2024-06-10 08:00:00,East,405,5
2024-06-10 09:00:00,West,733,1
2024-06-10 10:00:00,West,227,9
2024-06-10 11:00:00,East,724,17
2024-06-10 12:00:00,North,372,1
2024-06-10 13:00:00,East,947,3
2024-06-10 14:00:00,South,541,15
2024-06-10 15:00:00,East,602,10
2024-06-10 16:00:00,South,229,8
2024-06-10 17:00:00,West,231,12
2024-06-10 18:00:00,North,696,15
2024-06-10 19:00:00,West,581,9
2024-06-10 20:00:00,South,961,10
2024-06-10 21:00:00,South,489,9
2024-06-10 22:00:00,South,692,15
2024-06-10 23:00:00,North,424,1
2024-06-11 00:00:00,East,168,2
2024-06-11 01:00:00,West,759,19
2024-06-11 02:00:00,West,547,14
2024-06-11 03:00:00,East,627,8
2024-06-11 04:00:00,West,918,6
2024-06-11 05:00:00,North,716,12
2024-06-11 06:00:00,West,264,15
2024-06-11 07:00:00,South,587,14
2024-06-11 08:00:00,East,812,1
2024-06-11 09:00:00,North,808,11
2024-06-11 10:00:00,East,525,3
2024-06-11 11:00:00,North,796,19
2024-06-11 12:00:00,South,933,18
2024-06-11 13:00:00,East,364,2
2024-06-11 14:00:00,West,974,7
2024-06-11 15:00:00,North,711,8
2024-06-11 16:00:00,East,441,19
2024-06-11 17:00:00,West,931,15
2024-06-11 18:00:00,East,825,10
2024-06-11 19:00:00,East,377,1
2024-06-11 20:00:00,East,773,6
2024-06-11 21:00:00,North,538,13
2024-06-11 22:00:00,West,256,14
2024-06-11 23:00:00,South,521,3
2024-06-12 00:00:00,North,350,11
2024-06-12 01:00:00,North,977,3
2024-06-12 02:00:00,North,708,19
2024-06-12 03:00:00,South,629,10
2024-06-12 04:00:00,West,426,15
2024-06-12 05:00:00,West,994,11
2024-06-12 06:00:00,West,196,15
2024-06-12 07:00:00,East,612,13
2024-06-12 08:00:00,East,315,5
2024-06-12 09:00:00,East,231,4
2024-06-12 10:00:00,South,359,13
2024-06-12 11:00:00,East,224,9
2024-06-12 12:00:00,South,181,17
2024-06-12 13:00:00,West,382,2
2024-06-12 14:00:00,East,782,5
2024-06-12 15:00:00,East,158,16
2024-06-12 16:00:00,North,643,7
2024-06-12 17:00:00,South,260,1
2024-06-12 18:00:00,West,383,12
2024-06-12 19:00:00,North,205,11
2024-06-12 20:00:00,North,204,12
2024-06-12 21:00:00,West,538,19
2024-06-12 22:00:00,North,327,12
2024-06-12 23:00:00,South,799,12
2024-06-13 00:00:00,South,681,14
2024-06-13 01:00:00,East,417,2
2024-06-13 02:00:00,North,563,2
2024-06-13 03:00:00,East,901,4
2024-06-13 04:00:00,North,698,16
2024-06-13 05:00:00,South,981,10
2024-06-13 06:00:00,South,973,13
2024-06-13 07:00:00,South,571,2
2024-06-13 08:00:00,North,155,3
2024-06-13 09:00:00,South,724,19
2024-06-13 10:00:00,North,112,6
2024-06-13 11:00:00,East,539,19
2024-06-13 12:00:00,North,117,19
2024-06-13 13:00:00,East,793,8
2024-06-13 14:00:00,North,212,14
2024-06-13 15:00:00,East,328,10
2024-06-13 16:00:00,South,270,3
2024-06-13 17:00:00,East,394,6
2024-06-13 18:00:00,South,288,15
2024-06-13 19:00:00,South,525,18
2024-06-13 20:00:00,East,178,14
2024-06-13 21:00:00,North,757,19
2024-06-13 22:00:00,North,281,10
2024-06-13 23:00:00,West,598,15
2024-06-14 00:00:00,North,897,4
2024-06-14 01:00:00,West,861,2
2024-06-14 02:00:00,North,965,3
2024-06-14 03:00:00,North,925,7
2024-06-14 04:00:00,South,807,16
2024-06-14 05:00:00,West,934,10
2024-06-14 06:00:00,North,170,19
2024-06-14 07:00:00,West,347,17
2024-06-14 08:00:00,South,245,19
2024-06-14 09:00:00,South,717,5
2024-06-14 10:00:00,West,874,13
2024-06-14 11:00:00,South,395,13
2024-06-14 12:00:00,East,681,11
2024-06-14 13:00:00,East,569,11
2024-06-14 14:00:00,South,605,16
2024-06-14 15:00:00,East,292,15
2024-06-14 16:00:00,North,167,17
2024-06-14 17:00:00,West,593,18
2024-06-14 18:00:00,North,916,19
2024-06-14 19:00:00,West,151,4
2024-06-14 20:00:00,South,981,5
2024-06-14 21:00:00,North,462,7
2024-06-14 22:00:00,South,896,2
2024-06-14 23:00:00,South,573,1
2024-06-15 00:00:00,West,945,12
2024-06-15 01:00:00,West,620,10
2024-06-15 02:00:00,West,862,8
2024-06-15 03:00:00,North,530,1
2024-06-15 04:00:00,East,943,12
2024-06-15 05:00:00,West,397,2
2024-06-15 06:00:00,West,534,10
2024-06-15 07:00:00,North,795,17
2024-06-15 08:00:00,West,790,3
2024-06-15 09:00:00,North,297,7
2024-06-15 10:00:00,South,227,12
2024-06-15 11:00:00,West,631,8
2024-06-15 12:00:00,West,510,12
2024-06-15 13:00:00,South,939,3
2024-06-15 14:00:00,South,164,17
2024-06-15 15:00:00,South,793,9
2024-06-15 16:00:00,West,340,10
2024-06-15 17:00:00,East,468,6
2024-06-15 18:00:00,East,635,1
2024-06-15 19:00:00,East,483,12
2024-06-15 20:00:00,West,530,5
2024-06-15 21:00:00,South,182,13
2024-06-15 22:00:00,West,930,15
2024-06-15 23:00:00,South,796,11
2024-06-16 00:00:00,West,927,8
2024-06-16 01:00:00,West,710,5
2024-06-16 02:00:00,South,673,2
2024-06-16 03:00:00,East,385,12
2024-06-16 04:00:00,South,633,2
2024-06-16 05:00:00,North,558,16
2024-06-16 06:00:00,North,311,3
2024-06-16 07:00:00,South,225,10
2024-06-16 08:00:00,West,512,19
2024-06-16 09:00:00,North,598,8
2024-06-16 10:00:00,North,524,7
2024-06-16 11:00:00,West,653,1
2024-06-16 12:00:00,West,709,12
2024-06-16 13:00:00,East,642,5
2024-06-16 14:00:00,West,257,16
2024-06-16 15:00:00,South,211,4
2024-06-16 16:00:00,South,501,17
2024-06-16 17:00:00,East,858,2
2024-06-16 18:00:00,North,221,12
2024-06-16 19:00:00,North,372,1
2024-06-16 20:00:00,West,393,12
2024-06-16 21:00:00,South,497,12
2024-06-16 22:00:00,North,570,12
2024-06-16 23:00:00,East,306,19
2024-06-17 00:00:00,East,209,17
2024-06-17 01:00:00,South,539,11
2024-06-17 02:00:00,East,377,13
2024-06-17 03:00:00,East,667,8
2024-06-17 04:00:00,South,986,10
2024-06-17 05:00:00,West,668,8
2024-06-17 06:00:00,West,581,8
2024-06-17 07:00:00,East,902,9
2024-06-17 08:00:00,West,213,7
2024-06-17 09:00:00,West,992,14
2024-06-17 10:00:00,East,996,2
2024-06-17 11:00:00,West,919,11
2024-06-17 12:00:00,East,952,8
2024-06-17 13:00:00,North,576,13
2024-06-17 14:00:00,South,809,15
2024-06-17 15:00:00,South,420,3
2024-06-17 16:00:00,West,278,14
2024-06-17 17:00:00,West,996,15
2024-06-17 18:00:00,West,318,2
2024-06-17 19:00:00,South,888,19
2024-06-17 20:00:00,North,627,12
2024-06-17 21:00:00,North,591,4
2024-06-17 22:00:00,South,990,3
2024-06-17 23:00:00,North,160,5
2024-06-18 00:00:00,South,153,3
2024-06-18 01:00:00,North,779,15
2024-06-18 02:00:00,East,637,19
2024-06-18 03:00:00,East,947,2
2024-06-18 04:00:00,South,164,12
2024-06-18 05:00:00,North,711,5
2024-06-18 06:00:00,West,685,17
2024-06-18 07:00:00,North,803,14
2024-06-18 08:00:00,East,270,10
2024-06-18 09:00:00,East,372,3
2024-06-18 10:00:00,North,988,4
2024-06-18 11:00:00,North,798,6
2024-06-18 12:00:00,West,634,16
2024-06-18 13:00:00,West,490,7
2024-06-18 14:00:00,North,792,15
2024-06-18 15:00:00,North,426,11
2024-06-18 16:00:00,North,207,1
2024-06-18 17:00:00,North,946,5
2024-06-18 18:00:00,South,261,13
2024-06-18 19:00:00,North,913,14
2024-06-18 20:00:00,West,551,9
2024-06-18 21:00:00,East,305,17
2024-06-18 22:00:00,South,689,15
2024-06-18 23:00:00,North,115,7
2024-06-19 00:00:00,East,426,12
2024-06-19 01:00:00,South,707,6
2024-06-19 02:00:00,East,758,16
2024-06-19 03:00:00,North,101,5
2024-06-19 04:00:00,North,109,9
2024-06-19 05:00:00,West,533,14
2024-06-19 06:00:00,North,224,8
2024-06-19 07:00:00,North,180,14
2024-06-19 08:00:00,South,584,12
2024-06-19 09:00:00,West,751,10
2024-06-19 10:00:00,South,937,13
2024-06-19 11:00:00,East,249,19
2024-06-19 12:00:00,North,899,15
2024-06-19 13:00:00,East,972,8
2024-06-19 14:00:00,South,439,10
2024-06-19 15:00:00,North,228,3
2024-06-19 16:00:00,North,537,3
2024-06-19 17:00:00,South,850,5
2024-06-19 18:00:00,South,600,16
2024-06-19 19:00:00,South,157,17
2024-06-19 20:00:00,South,297,6
2024-06-19 21:00:00,South,310,16
2024-06-19 22:00:00,North,144,2
2024-06-19 23:00:00,South,196,15
2024-06-20 00:00:00,North,378,18
2024-06-20 01:00:00,North,634,1
2024-06-20 02:00:00,South,509,19
2024-06-20 03:00:00,South,560,12
2024-06-20 04:00:00,West,490,8
2024-06-20 05:00:00,North,946,6
2024-06-20 06:00:00,South,143,12
2024-06-20 07:00:00,South,126,7
2024-06-20 08:00:00,South,893,18
2024-06-20 09:00:00,West,196,14
2024-06-20 10:00:00,West,647,8
2024-06-20 11:00:00,East,720,14
2024-06-20 12:00:00,North,666,5
2024-06-20 13:00:00,East,803,9
2024-06-20 14:00:00,South,318,8
2024-06-20 15:00:00,West,284,2
2024-06-20 16:00:00,West,168,16
2024-06-20 17:00:00,East,928,13
2024-06-20 18:00:00,West,229,7
2024-06-20 19:00:00,South,666,16
2024-06-20 20:00:00,West,989,7
2024-06-20 21:00:00,East,708,14
2024-06-20 22:00:00,South,947,14
2024-06-20 23:00:00,East,698,12
2024-06-21 00:00:00,West,905,1
2024-06-21 01:00:00,East,730,1
2024-06-21 02:00:00,East,819,12
2024-06-21 03:00:00,North,433,15
2024-06-21 04:00:00,West,253,4
2024-06-21 05:00:00,West,646,7
2024-06-21 06:00:00,East,178,16
2024-06-21 07:00:00,North,678,3
2024-06-21 08:00:00,West,954,7
2024-06-21 09:00:00,South,512,6
2024-06-21 10:00:00,East,645,16
2024-06-21 11:00:00,West,708,8
2024-06-21 12:00:00,South,268,6
2024-06-21 13:00:00,West,780,10
2024-06-21 14:00:00,South,762,16
2024-06-21 15:00:00,East,682,11
2024-06-21 16:00:00,West,614,13
2024-06-21 17:00:00,West,413,6
2024-06-21 18:00:00,North,131,1
2024-06-21 19:00:00,East,386,19
2024-06-21 20:00:00,South,693,12
2024-06-21 21:00:00,West,142,6
2024-06-21 22:00:00,West,716,18
2024-06-21 23:00:00,South,100,13
2024-06-22 00:00:00,East,672,7
2024-06-22 01:00:00,North,369,13
2024-06-22 02:00:00,North,279,8
2024-06-22 03:00:00,West,835,17
2024-06-22 04:00:00,South,617,9
2024-06-22 05:00:00,West,202,13
2024-06-22 06:00:00,South,109,2
2024-06-22 07:00:00,North,682,4
2024-06-22 08:00:00,East,189,2
2024-06-22 09:00:00,South,325,4
2024-06-22 10:00:00,North,769,18
2024-06-22 11:00:00,West,839,5
2024-06-22 12:00:00,South,225,19
2024-06-22 13:00:00,East,308,10
2024-06-22 14:00:00,West,196,18
2024-06-22 15:00:00,West,173,10
2024-06-22 16:00:00,North,726,5
2024-06-22 17:00:00,South,290,17
2024-06-22 18:00:00,West,781,13
2024-06-22 19:00:00,East,918,17
2024-06-22 20:00:00,South,815,9
2024-06-22 21:00:00,East,155,12
2024-06-22 22:00:00,West,819,14
2024-06-22 23:00:00,East,652,14
2024-06-23 00:00:00,North,131,8
2024-06-23 01:00:00,East,626,5
2024-06-23 02:00:00,South,673,19
2024-06-23 03:00:00,East,766,14
2024-06-23 04:00:00,East,383,9
2024-06-23 05:00:00,North,820,7
2024-06-23 06:00:00,East,931,8
2024-06-23 07:00:00,East,593,14
2024-06-23 08:00:00,West,286,14
2024-06-23 09:00:00,West,597,11
2024-06-23 10:00:00,South,541,14
2024-06-23 11:00:00,West,229,8
2024-06-23 12:00:00,West,738,3
2024-06-23 13:00:00,West,391,18
2024-06-23 14:00:00,West,213,3
2024-06-23 15:00:00,North,298,13
2024-06-23 16:00:00,West,112,12
2024-06-23 17:00:00,North,370,15
2024-06-23 18:00:00,North,700,18
2024-06-23 19:00:00,West,314,5
2024-06-23 20:00:00,East,543,7
2024-06-23 21:00:00,North,889,11
2024-06-23 22:00:00,East,611,11
2024-06-23 23:00:00,East,546,15
2024-06-24 00:00:00,West,814,10
2024-06-24 01:00:00,South,173,15
2024-06-24 02:00:00,West,636,13
2024-06-24 03:00:00,South,200,14
2024-06-24 04:00:00,South,275,17
2024-06-24 05:00:00,West,526,13
2024-06-24 06:00:00,West,216,10
2024-06-24 07:00:00,South,265,1
2024-06-24 08:00:00,West,140,1
2024-06-24 09:00:00,South,528,15
2024-06-24 10:00:00,East,443,16
2024-06-24 11:00:00,West,523,12
2024-06-24 12:00:00,East,465,6
2024-06-24 13:00:00,North,219,6
2024-06-24 14:00:00,East,708,12
2024-06-24 15:00:00,East,756,15
2024-06-24 16:00:00,South,827,4
2024-06-24 17:00:00,East,328,4
2024-06-24 18:00:00,West,924,2
2024-06-24 19:00:00,South,229,12
2024-06-24 20:00:00,North,451,7
2024-06-24 21:00:00,West,988,9
2024-06-24 22:00:00,North,417,9
2024-06-24 23:00:00,East,748,8
2024-06-25 00:00:00,West,935,14
2024-06-25 01:00:00,West,436,1
2024-06-25 02:00:00,North,372,12
2024-06-25 03:00:00,West,216,2
2024-06-25 04:00:00,West,917,13
2024-06-25 05:00:00,West,467,4
2024-06-25 06:00:00,East,193,18
2024-06-25 07:00:00,North,267,19
2024-06-25 08:00:00,West,814,16
2024-06-25 09:00:00,South,440,14
2024-06-25 10:00:00,South,760,8
2024-06-25 11:00:00,South,794,12
2024-06-25 12:00:00,South,251,9
2024-06-25 13:00:00,East,685,6
2024-06-25 14:00:00,West,976,18
2024-06-25 15:00:00,North,373,2
2024-06-25 16:00:00,West,653,8
2024-06-25 17:00:00,East,595,14
2024-06-25 18:00:00,South,823,6
2024-06-25 19:00:00,East,200,10
2024-06-25 20:00:00,West,656,8
2024-06-25 21:00:00,North,181,17
2024-06-25 22:00:00,East,628,12
2024-06-25 23:00:00,North,172,17
2024-06-26 00:00:00,East,113,13
2024-06-26 01:00:00,North,532,19
2024-06-26 02:00:00,North,256,12
2024-06-26 03:00:00,South,834,16
2024-06-26 04:00:00,North,231,5
2024-06-26 05:00:00,South,437,16
2024-06-26 06:00:00,West,503,6
2024-06-26 07:00:00,West,475,11
2024-06-26 08:00:00,South,987,17
2024-06-26 09:00:00,South,658,14
2024-06-26 10:00:00,East,206,6
2024-06-26 11:00:00,East,719,11
2024-06-26 12:00:00,East,364,12
2024-06-26 13:00:00,West,304,13
2024-06-26 14:00:00,East,178,4
2024-06-26 15:00:00,North,254,7
2024-06-26 16:00:00,North,882,2
2024-06-26 17:00:00,East,346,6
2024-06-26 18:00:00,North,630,6
2024-06-26 19:00:00,West,957,18
2024-06-26 20:00:00,North,637,8
2024-06-26 21:00:00,West,828,8
2024-06-26 22:00:00,South,253,8
2024-06-26 23:00:00,South,253,8
2024-06-27 00:00:00,South,785,1
2024-06-27 01:00:00,South,191,2
2024-06-27 02:00:00,North,532,12
2024-06-27 03:00:00,East,437,15
2024-06-27 04:00:00,North,579,4
2024-06-27 05:00:00,West,792,3
2024-06-27 06:00:00,North,230,14
2024-06-27 07:00:00,North,549,8
2024-06-27 08:00:00,West,909,13
2024-06-27 09:00:00,South,886,19
2024-06-27 10:00:00,South,372,5
2024-06-27 11:00:00,South,687,13
2024-06-27 12:00:00,East,276,1
2024-06-27 13:00:00,West,795,16
2024-06-27 14:00:00,West,930,2
2024-06-27 15:00:00,North,742,7
2024-06-27 16:00:00,East,974,6
2024-06-27 17:00:00,South,148,5
2024-06-27 18:00:00,East,666,4
2024-06-27 19:00:00,West,765,2
2024-06-27 20:00:00,West,454,10
2024-06-27 21:00:00,North,811,5
2024-06-27 22:00:00,North,407,18
2024-06-27 23:00:00,West,967,10
2024-06-28 00:00:00,South,984,15
2024-06-28 01:00:00,South,729,9
2024-06-28 02:00:00,East,874,11
2024-06-28 03:00:00,West,145,17
2024-06-28 04:00:00,West,401,9
2024-06-28 05:00:00,South,967,16
2024-06-28 06:00:00,South,507,6
2024-06-28 07:00:00,West,288,11
2024-06-28 08:00:00,North,921,17
2024-06-28 09:00:00,West,929,4
2024-06-28 10:00:00,West,228,15
2024-06-28 11:00:00,South,660,1
2024-06-28 12:00:00,South,636,1
2024-06-28 13:00:00,North,365,9
2024-06-28 14:00:00,North,217,12
2024-06-28 15:00:00,East,563,4
2024-06-28 16:00:00,West,243,13
2024-06-28 17:00:00,South,541,7
2024-06-28 18:00:00,North,299,8
2024-06-28 19:00:00,East,256,13
2024-06-28 20:00:00,East,586,11
2024-06-28 21:00:00,South,959,9
2024-06-28 22:00:00,South,233,16
2024-06-28 23:00:00,East,247,10
2024-06-29 00:00:00,North,435,11
2024-06-29 01:00:00,East,170,12
2024-06-29 02:00:00,West,332,14
2024-06-29 03:00:00,West,433,19
2024-06-29 04:00:00,South,910,12
2024-06-29 05:00:00,North,765,18
2024-06-29 06:00:00,North,189,17
2024-06-29 07:00:00,West,433,3
2024-06-29 08:00:00,East,298,1
2024-06-29 09:00:00,South,260,19
2024-06-29 10:00:00,East,637,4
2024-06-29 11:00:00,East,220,16
2024-06-29 12:00:00,East,400,12
2024-06-29 13:00:00,North,823,13
2024-06-29 14:00:00,West,674,17
2024-06-29 15:00:00,North,535,8
2024-06-29 16:00:00,West,167,13
2024-06-29 17:00:00,South,864,5
2024-06-29 18:00:00,South,558,18
2024-06-29 19:00:00,East,613,15
2024-06-29 20:00:00,West,497,12
2024-06-29 21:00:00,West,719,17
2024-06-29 22:00:00,West,385,15
2024-06-29 23:00:00,East,660,2
2024-06-30 00:00:00,East,239,6
2024-06-30 01:00:00,South,829,17
2024-06-30 02:00:00,North,655,16
2024-06-30 03:00:00,West,880,17
2024-06-30 04:00:00,West,689,9
2024-06-30 05:00:00,North,827,5
2024-06-30 06:00:00,West,993,1
2024-06-30 07:00:00,East,709,6
2024-06-30 08:00:00,East,847,14
2024-06-30 09:00:00,West,381,17
2024-06-30 10:00:00,East,760,19
2024-06-30 11:00:00,East,915,1
2024-06-30 12:00:00,West,677,1
2024-06-30 13:00:00,South,845,13
2024-06-30 14:00:00,North,556,14
2024-06-30 15:00:00,East,186,6
2024-06-30 16:00:00,South,178,6
2024-06-30 17:00:00,East,304,1
2024-06-30 18:00:00,East,890,14
2024-06-30 19:00:00,North,436,3
2024-06-30 20:00:00,East,353,10
2024-06-30 21:00:00,North,403,19
2024-06-30 22:00:00,North,479,19
2024-06-30 23:00:00,North,229,19
2024-07-01 00:00:00,South,695,4
2024-07-01 01:00:00,West,375,19
2024-07-01 02:00:00,South,798,10
2024-07-01 03:00:00,West,657,2
2024-07-01 04:00:00,West,998,4
2024-07-01 05:00:00,North,282,6
2024-07-01 06:00:00,East,367,7
2024-07-01 07:00:00,North,907,16
2024-07-01 08:00:00,East,421,7
2024-07-01 09:00:00,West,611,18
2024-07-01 10:00:00,North,711,19
2024-07-01 11:00:00,East,177,9
2024-07-01 12:00:00,South,883,10
2024-07-01 13:00:00,East,438,13
2024-07-01 14:00:00,North,773,18
2024-07-01 15:00:00,South,655,16
2024-07-01 16:00:00,East,608,17
2024-07-01 17:00:00,East,337,13
2024-07-01 18:00:00,East,233,12
2024-07-01 19:00:00,East,291,10
2024-07-01 20:00:00,East,455,1
2024-07-01 21:00:00,South,377,8
2024-07-01 22:00:00,West,117,18
2024-07-01 23:00:00,South,623,2
2024-07-02 00:00:00,South,279,16
2024-07-02 01:00:00,South,222,12
2024-07-02 02:00:00,West,345,9
2024-07-02 03:00:00,North,833,3
2024-07-02 04:00:00,West,472,4
2024-07-02 05:00:00,South,150,2
2024-07-02 06:00:00,East,170,8
2024-07-02 07:00:00,East,579,10
2024-07-02 08:00:00,South,659,16
2024-07-02 09:00:00,East,118,11
2024-07-02 10:00:00,South,873,18
2024-07-02 11:00:00,East,183,14
2024-07-02 12:00:00,West,254,8
2024-07-02 13:00:00,North,664,15
2024-07-02 14:00:00,North,718,17
2024-07-02 15:00:00,West,456,18
2024-07-02 16:00:00,West,915,6
2024-07-02 17:00:00,South,746,14
2024-07-02 18:00:00,South,542,3
2024-07-02 19:00:00,South,168,7
2024-07-02 20:00:00,East,622,15
2024-07-02 21:00:00,South,242,16
2024-07-02 22:00:00,West,291,16
